issue_url,manual_label,GPT_label,tie_breaking_label
https://github.com/liquibase/liquibase/issues/1199,True,True,
https://github.com/hapifhir/hapi-fhir/issues/4801,True,True,
https://github.com/eclipse-jdtls/eclipse.jdt.ls/issues/3531,True,True,
https://github.com/eclipse-jdtls/eclipse.jdt.ls/issues/3510,True,True,
https://github.com/eclipse-jdtls/eclipse.jdt.ls/issues/2441,True,True,
https://github.com/eclipse-jdtls/eclipse.jdt.ls/issues/1469,True,True,
https://github.com/casid/jte/issues/78,False,True,True
https://github.com/urlaubsverwaltung/urlaubsverwaltung/issues/1522,True,True,
https://github.com/keycloak/keycloak-benchmark/issues/38,True,True,
https://github.com/obsidiandynamics/kafdrop/issues/233,True,True,
https://github.com/eclipse-xtext/xtext/issues/3119,True,True,
https://github.com/opencast/opencast/issues/4748,True,True,
https://github.com/eclipse-lemminx/lemminx/issues/1368,True,True,
https://github.com/smallrye/smallrye-graphql/issues/350,True,True,
https://github.com/GoogleCloudPlatform/cloud-opensource-java/issues/1320,True,True,
https://github.com/eclipse-xpanse/xpanse/issues/2089,True,True,
https://github.com/eclipse-xpanse/xpanse/issues/1190,True,True,
https://github.com/hyperxpro/Brotli4j/issues/123,True,False,False
https://github.com/beehive-lab/TornadoVM/issues/21,True,True,
https://github.com/OpenAS2/OpenAs2App/issues/283,True,True,
https://github.com/Altinity/ice/issues/2,True,True,
https://github.com/microsoft/semantic-kernel-java/issues/267,True,True,
https://github.com/gluonhq/rich-text-area/issues/399,True,True,
https://github.com/gluonhq/rich-text-area/issues/377,True,True,
https://github.com/diennea/carapaceproxy/issues/394,True,True,
https://github.com/cmu-db/benchbase/issues/125,False,True,False
https://github.com/Blazebit/blaze-persistence/issues/1058,True,True,
https://github.com/oceanbase/odc/issues/550,True,True,
https://github.com/apache/doris-flink-connector/issues/518,True,True,
https://github.com/jchambers/pushy/issues/732,True,True,
https://github.com/cryostatio/cryostat-legacy/issues/793,False,False,
https://github.com/spring-projects/spring-guice/issues/78,True,True,
https://github.com/provectus/kafka-ui/issues/874,True,True,
https://github.com/openlookeng/hetu-core/issues/198,False,True,True
https://github.com/apache/shardingsphere-elasticjob-ui/issues/72,True,True,
https://github.com/Judge-Girl/Judge-Girl/issues/335,True,True,
https://github.com/apache/dubbo/issues/4694,True,True,
https://github.com/apache/dubbo/issues/4279,True,True,
https://github.com/netty/netty/issues/9322,True,True,
https://github.com/apache/incubator-seata/issues/1933,True,True,
https://github.com/apache/skywalking/issues/3382,True,True,
https://github.com/apache/shardingsphere/issues/23200,True,True,
https://github.com/apache/shardingsphere/issues/19153,True,True,
https://github.com/apache/shardingsphere/issues/15686,True,True,
https://github.com/apache/shardingsphere/issues/14714,True,True,
https://github.com/apache/shardingsphere/issues/13278,True,True,
https://github.com/apache/shardingsphere/issues/13274,True,True,
https://github.com/apache/shardingsphere/issues/13263,True,True,
https://github.com/apache/shardingsphere/issues/11824,True,True,
https://github.com/apache/shardingsphere/issues/4786,True,True,
https://github.com/apache/shardingsphere/issues/3681,True,True,
https://github.com/apache/shardingsphere/issues/3979,False,False,
https://github.com/apache/shardingsphere/issues/2997,True,True,
https://github.com/apache/shardingsphere/issues/2682,True,True,
https://github.com/apache/shardingsphere/issues/1892,True,False,True
https://github.com/apache/shardingsphere/issues/1820,True,True,
https://github.com/prestodb/presto/issues/24013,False,False,
https://github.com/prestodb/presto/issues/14433,False,False,
https://github.com/apache/dubbo/issues/2578,True,True,
https://github.com/apache/dubbo/issues/1659,True,True,
https://github.com/alibaba/nacos/issues/10159,True,True,
https://github.com/keycloak/keycloak/issues/17711,False,True,False
https://github.com/apache/shardingsphere/issues/1688,False,True,False
https://github.com/apache/shardingsphere/issues/1615,True,True,
https://github.com/apache/shardingsphere/issues/1127,True,True,
https://github.com/apache/shardingsphere/issues/1117,True,True,
https://github.com/apache/shardingsphere/issues/866,False,True,False
https://github.com/mybatis/mybatis-3/issues/1929,False,True,False
https://github.com/prestodb/presto/issues/11711,False,True,False
https://github.com/prestodb/presto/issues/6443,True,True,
https://github.com/prestodb/presto/issues/6121,True,True,
https://github.com/prestodb/presto/issues/4019,True,True,
https://github.com/prestodb/presto/issues/3646,False,True,False
https://github.com/quarkusio/quarkus/issues/50073,True,True,
https://github.com/quarkusio/quarkus/issues/32021,True,False,False
https://github.com/quarkusio/quarkus/issues/50010,False,False,
https://github.com/quarkusio/quarkus/issues/49574,True,False,True
https://github.com/quarkusio/quarkus/issues/49118,True,False,False
https://github.com/quarkusio/quarkus/issues/44383,False,False,
https://github.com/quarkusio/quarkus/issues/46148,True,False,True
https://github.com/quarkusio/quarkus/issues/46206,False,False,
https://github.com/quarkusio/quarkus/issues/37656,True,True,
https://github.com/quarkusio/quarkus/issues/37637,True,True,
https://github.com/quarkusio/quarkus/issues/35099,True,True,
https://github.com/quarkusio/quarkus/issues/36419,True,True,
https://github.com/quarkusio/quarkus/issues/28267,True,False,True
https://github.com/quarkusio/quarkus/issues/28116,False,False,
https://github.com/quarkusio/quarkus/issues/27743,True,True,
https://github.com/quarkusio/quarkus/issues/27589,True,False,False
https://github.com/quarkusio/quarkus/issues/27596,False,False,
https://github.com/quarkusio/quarkus/issues/16596,False,True,True
https://github.com/quarkusio/quarkus/issues/19599,True,True,
https://github.com/quarkusio/quarkus/issues/18268,True,True,
https://github.com/quarkusio/quarkus/issues/15351,True,True,
https://github.com/quarkusio/quarkus/issues/13258,True,False,True
https://github.com/quarkusio/quarkus/issues/13256,True,True,
https://github.com/quarkusio/quarkus/issues/13370,False,False,
https://github.com/quarkusio/quarkus/issues/13309,True,True,
https://github.com/quarkusio/quarkus/issues/10966,False,False,
https://github.com/quarkusio/quarkus/issues/6959,True,True,
https://github.com/quarkusio/quarkus/issues/4243,True,True,
https://github.com/quarkusio/quarkus/issues/4241,True,True,
https://github.com/quarkusio/quarkus/issues/4239,True,True,
https://github.com/quarkusio/quarkus/issues/340,True,True,
https://github.com/apache/pulsar/issues/23250,True,True,
https://github.com/apache/pulsar/issues/23121,True,True,
https://github.com/apache/pulsar/issues/18279,False,True,False
https://github.com/apache/pulsar/issues/18271,True,True,
https://github.com/apache/pulsar/issues/6363,True,True,
https://github.com/apache/pulsar/issues/6317,True,True,
https://github.com/apache/dolphinscheduler/issues/15448,True,True,
https://github.com/apache/dolphinscheduler/issues/5918,True,True,
https://github.com/apache/dolphinscheduler/issues/6471,True,True,
https://github.com/apache/dolphinscheduler/issues/6438,True,True,
https://github.com/apache/dolphinscheduler/issues/6112,True,True,
https://github.com/apache/dolphinscheduler/issues/1522,True,True,
https://github.com/pinpoint-apm/pinpoint/issues/12961,True,True,
https://github.com/pinpoint-apm/pinpoint/issues/2394,False,True,False
https://github.com/trinodb/trino/issues/26391,True,True,
https://github.com/trinodb/trino/issues/25423,True,True,
https://github.com/trinodb/trino/issues/9743,False,True,False
https://github.com/trinodb/trino/issues/22756,True,True,
https://github.com/trinodb/trino/issues/22770,True,True,
https://github.com/trinodb/trino/issues/16577,True,False,False
https://github.com/trinodb/trino/issues/13212,True,True,
https://github.com/trinodb/trino/issues/11768,True,True,
https://github.com/trinodb/trino/issues/5780,True,True,
https://github.com/trinodb/trino/issues/14078,True,True,
https://github.com/apache/shiro/issues/1762,False,True,False
https://github.com/kubernetes-client/java/issues/842,False,False,
https://github.com/apache/maven-mvnd/issues/266,False,True,False
https://github.com/apache/maven-mvnd/issues/65,False,True,False
https://github.com/microsoft/gctoolkit/issues/203,True,True,
https://github.com/smallrye/smallrye-mutiny/issues/1112,True,True,
https://github.com/apache/incubator-kie-kogito-runtimes/issues/3688,True,True,
https://github.com/FasterXML/jackson-dataformats-binary/issues/342,True,True,
https://github.com/deegree/deegree3/issues/648,False,False,
https://github.com/SchniedersLab/forcefieldx/issues/36,True,True,
https://github.com/alibaba/fastjson2/issues/3349,True,True,
https://github.com/onthegomap/planetiler/issues/823,True,True,
https://github.com/onthegomap/planetiler/issues/162,True,True,
https://github.com/microsoft/java-debug/issues/595,True,True,
https://github.com/microsoft/java-debug/issues/49,True,True,
https://github.com/OpenLiberty/ci.maven/issues/1355,False,False,
https://github.com/eclipse-xpanse/xpanse/issues/379,True,False,False
https://github.com/camunda-community-hub/spring-zeebe/issues/653,True,True,
https://github.com/Netcentric/accesscontroltool/issues/663,False,True,True
https://github.com/Netcentric/accesscontroltool/issues/618,False,True,True
https://github.com/Netcentric/accesscontroltool/issues/554,True,True,
https://github.com/ralscha/wamp2spring/issues/14,False,False,
https://github.com/mathieucarbou/license-maven-plugin/issues/874,True,True,
https://github.com/openhab/org.openhab.binding.zigbee/issues/399,True,True,
https://github.com/openhab/org.openhab.binding.zigbee/issues/338,True,False,False
https://github.com/DataLinkDC/dinky/issues/3733,True,True,
https://github.com/DataLinkDC/dinky/issues/3274,True,False,False
https://github.com/apache/streampark/issues/3068,True,False,False
https://github.com/eclipse-lemminx/lemminx/issues/328,False,False,
https://github.com/apache/shardingsphere-elasticjob/issues/1883,True,True,
https://github.com/apache/shardingsphere-elasticjob/issues/1315,True,True,
https://github.com/apache/shardingsphere-elasticjob/issues/762,True,True,
https://github.com/marcosbarbero/spring-cloud-zuul-ratelimit/issues/77,True,True,
https://github.com/mapstruct/mapstruct/issues/1473,True,True,
https://github.com/mapstruct/mapstruct/issues/1414,False,True,False
https://github.com/mapstruct/mapstruct/issues/1378,True,True,
https://github.com/jchambers/pushy/issues/655,True,True,
https://github.com/jchambers/pushy/issues/639,True,True,
https://github.com/cryostatio/cryostat-legacy/issues/312,True,False,False
https://github.com/microsoft/lsif-java/issues/12,True,True,
https://github.com/timols/java-gitlab-api/issues/237,True,False,False
https://github.com/distkv-project/distkv/issues/353,True,True,
